node,x0,x1,x2
abampere.n.01,0.94325155661292814,-0.19697892866649463,0.26728889108654863
abandon.n.01,0.71925520750527183,-0.5565311410169731,0.41582621147147947
abandoned_person.n.01,-0.52144496535616469,-0.70497941174017398,-0.48069622554274177
abandoned_ship.n.01,-0.83555111608119725,-0.2147331328675621,0.50569142188342886
abandonment.n.01,0.8497556472720138,0.49970767748030315,0.167803905165789
abandonment.n.03,0.85109777737053338,0.38161875923708161,0.36049853482952005
abarticulation.n.01,0.51651516949720466,-0.32215039960831809,0.79335427131489578
abasement.n.01,0.43415776252948485,-0.50652723710824399,0.74492422406148784
abashment.n.01,0.59536571333843957,-0.39788963292463725,0.69799017165203969
abasia.n.01,0.48270523796152165,-0.33098000367824004,0.81081914784480313
abasia_trepidans.n.01,0.48121727606964321,-0.33132764466857495,0.81156128862371224
abatable_nuisance.n.01,0.5967423280871148,0.80239119419839111,-0.0066059866950232728
abatement.n.02,0.59749618777748559,0.6582711433236047,0.45788339952539625
abatement_of_a_nuisance.n.01,0.59749361807406554,0.65803839378077822,0.45822117887901581
abator.n.01,-0.82524845446898787,-0.52057054747561049,-0.21897738147932624
abattis.n.01,-0.99499047704227195,0.020422125337560926,-0.09766235121869056
abattoir.n.01,-0.99797668306523069,0.058699243961145085,-0.023939296767502404
abaya.n.01,-0.63695121602599014,0.24961051802132972,-0.72935999273919028
abbacy.n.01,0.2649065854745748,-0.96418919442895856,-0.010226230939472895
abbe.n.01,-0.71188464733686985,-0.69967855063290818,-0.060415021081877976
abbe_condenser.n.01,-0.95173591559693327,-0.061483495498563433,0.300663145141219
abbess.n.01,-0.71468458594272088,-0.69699146163057013,-0.056001753501660624
abbey.n.01,-0.99544192135195653,0.08864232458368157,-0.034895839430944403
abbey.n.02,-0.99563499914759568,0.092394724436025033,-0.012408201757291867
abbey.n.03,-0.99567652910661431,0.091815197550904115,-0.013342375613634239
abbot.n.01,-0.71148697526724747,-0.70000907745943686,-0.061266096717219831
abbreviation.n.01,0.27340465632976013,0.77652471985030103,-0.56766103746927599
abbreviation.n.02,0.59330688940806098,0.65969525709589649,0.46126879674238291
abcoulomb.n.01,0.94154790071539207,-0.19624655765133775,0.27376808629523741
abdication.n.01,0.7821369683075754,0.42939419791708716,0.45149123339816821
abdication.n.02,-0.048376757400744111,0.38928173317167242,0.91983235010234599
abdicator.n.01,-0.90413693186439459,-0.39757892529149336,-0.15627131583746989
abdomen.n.01,-0.47409240558128141,0.8674368807129359,-0.1507595281349656
abdominal.n.01,-0.44543878800647341,0.85331664722532796,-0.27095163001821954
abdominal_actinomycosis.n.01,0.51505841185625489,-0.3070410055328906,0.80026274022943333
abdominal_aorta.n.01,-0.43854972059618685,0.87211520798756959,-0.21695392751420986
abdominal_aortic_aneurysm.n.01,0.54195184591323264,-0.23941992473954851,0.80557190644349208
abdominal_breathing.n.01,0.57850443275282015,-0.58580361695516203,-0.56754373658268753
abdominal_cavity.n.01,-0.47470180952037705,0.86192924872547549,-0.17806913259251553
abdominal_pregnancy.n.01,0.51224348217858717,-0.35501388614300633,0.78201351142023878
abdominal_wall.n.01,0.3333402796712937,-0.70908020314624975,-0.62134127141918405
abdominocentesis.n.01,0.80395772165528256,0.53152735826475594,0.26665763668989911
abdominoplasty.n.01,0.7221823088488124,0.61097923853056024,0.32424818113984077
abdominousness.n.01,0.72941885933358797,-0.27462688143683806,0.62650356959846432
abducens_muscle.n.01,-0.44883956106511558,0.85060318982666006,-0.27385591463701975
abducent.n.01,-0.49491807578405095,0.83404287866579296,-0.24373833287184854
abduction.n.01,0.77779287239878914,0.57611160478676315,0.25122393711140156
abduction.n.02,0.58240975320535782,0.71568364208731927,0.38544639436544592
abductor.n.02,-0.44487913154684855,0.85323862944354623,-0.27211417822224482
abecedarian.n.01,-0.76358522194443634,-0.38010505293123342,-0.52195481781945796
abecedarian.n.02,0.90336508577509889,-0.28755118299151394,-0.31815521936555924
abecedarius.n.01,-0.074927049928365796,0.33859804463761795,0.93792715322157438
abel.n.01,-0.70296087812368679,-0.63160490434060146,-0.32695725828089073
abel.n.02,-0.83624472567931996,-0.49525564547246331,-0.23536440789393301
abelard.n.01,-0.72428673491173257,-0.64593002499254115,-0.24116991633716989
abelia.n.01,-0.62235394680054856,-0.27868544196407707,-0.73142996208871824
abelian_group.n.01,0.89049833390014965,0.04739053680716164,0.45235561358784521
abelmoschus.n.01,0.74419683338374742,0.1695079516510323,-0.6460784793916593
abelmosk.n.01,-0.62126084751778599,-0.24047051257274848,-0.74578059241747652
aberdare.n.01,0.28442298244641623,-0.95329458480276685,0.10155196573215072
aberdeen.n.01,0.3127169525122232,-0.94783436956481482,0.061627230874137524
aberdeen.n.02,0.33312071542020721,-0.93111664310962794,0.14843242901819595
aberdeen.n.03,0.26214435099812156,-0.95565274737488903,0.1341192222488807
aberdeen.n.04,0.33273873842440588,-0.93582002391412544,0.11621366053583286
aberdeen_angus.n.01,-0.34965212051422101,-0.85466934270882999,-0.38374927929018321
aberrance.n.01,0.50770333728193717,-0.34712809334704414,0.78818889457405261
aberrant.n.01,-0.86752960716593996,-0.39916999664012942,-0.29667059703444498
aberration.n.02,0.51623304374145684,-0.22795665501636406,0.82554121687917936
aberration.n.03,0.57178807352643601,-0.81743811359754071,0.069515996444213565
abetalipoproteinemia.n.01,0.50837611958952433,-0.27055565365616135,0.81751645818774821
abetment.n.01,0.13679613149534126,0.40609396229321726,0.9035175266165455
abettor.n.01,-0.62021362444696604,-0.71296387791769955,-0.32710452295417752
abeyance.n.01,0.5750421170497686,-0.33720792531153815,0.7453586541712901
abfarad.n.01,0.94291283250765268,-0.19467400227134696,0.27017779370429018
abhenry.n.01,0.94249000462428378,-0.19606379149054173,0.270640201607523
abhorrence.n.01,0.56923100035310026,-0.40620280045480334,0.71481101149443127
abhorrer.n.01,-0.89785381859967406,-0.43610709708583895,-0.060193896331629956
abidance.n.03,0.81360477259427522,0.50613049720662173,0.28610321514711362
abidjan.n.01,0.24967034916403119,-0.95132722946867609,0.18057162417707745
abience.n.01,0.94191161996783734,0.24115488992951586,0.23356983735650019
abies.n.01,0.76678474146137976,0.061267105800966386,-0.63895798149082628
abilene.n.01,0.29108437460216169,-0.95047617132480988,0.10883351831231154
abilene.n.02,0.2519450333595436,-0.96220577756684988,0.10325036968807061
ability.n.01,0.49792615003960677,0.010155405394924781,0.86701085217584806
ability.n.02,0.13942223422562253,0.91857307216051831,0.34716805513741039
abiogenesis.n.01,0.59989069219275903,-0.79749192675007108,0.06404340516629678
abiogenist.n.01,-0.62698240149583218,-0.65903857405481803,-0.41538057997979005
abiotrophy.n.01,0.95395148469946234,0.29205791258638797,0.068254905083564896
abjurer.n.01,-0.68969315144290166,-0.69963026542878393,-0.18656669865971967
abkhaz.n.01,-0.84746954677322373,-0.37882283634107611,-0.37182159231545231
abkhaz.n.02,0.21798189416857677,-0.97082992376649013,0.09970872044657153
abkhaz.n.03,0.94031831061233451,-0.12961844282008231,-0.31457367998786107
abkhazian.n.02,0.3821867450361256,0.35116058110822673,0.85472758911744062
ablactation.n.01,0.57468087300145065,-0.62580079419486689,-0.52733474604585884
ablation.n.01,0.72346834394361359,0.60917459485191272,0.32461898575166054
ablation.n.02,0.63004719383986707,-0.76293055044809355,-0.14472047103978883
ablative.n.01,0.91571309730458139,0.13893670152426121,-0.37701566027043137
ablative_absolute.n.01,0.34164081049433143,0.93981442800006076,-0.0031933727894851568
ablaut.n.01,0.26482285696342217,0.77088572463257488,-0.57929584387837418
able_seaman.n.01,-0.64540678020830999,-0.60661494483872858,-0.46416397626435518
ableism.n.01,0.75722372530182103,0.63476713874924251,0.15382688161106622
ablepharia.n.01,0.46793256422297036,-0.34589441043088615,0.81325025193627798
ablution.n.01,0.74100042639481922,0.58288998153971483,0.33336555665530287
abnaki.n.01,-0.75943700446393847,-0.55504047717777572,-0.33936014062834591
abnaki.n.02,0.33441840069895251,0.34616911198704553,0.87653363168279419
abnegation.n.01,0.78255449066081006,0.40741580738982341,0.47072661649447028
abnegation.n.02,0.76387228253522532,0.63823433053264444,0.095334779376200024
abnegator.n.01,-0.51266229025101329,-0.67080203065053345,-0.53589347069333637
abney_level.n.01,-0.91585954343396092,-0.11953134498536168,0.38326693205417789
abnormal_psychology.n.01,0.64128093699479916,0.52685607574709925,0.55781701230533687
abnormality.n.01,0.46820367565551069,-0.34749877517840327,0.81118078631593704
abnormality.n.02,0.34591191977603608,0.90773257876803937,0.23732813725808191
abnormality.n.03,0.53593844894317921,-0.039034126753366913,0.84333841529492115
abnormality.n.04,0.75293431894900931,0.60781163202606481,0.25224944207235678
abo_antibodies.n.01,0.00639170130361209,0.83588801492287923,-0.54884439758899128
abo_blood_group_system.n.01,0.26232334537206292,0.94580848682048002,0.19132173419609613
abocclusion.n.01,0.55317148368191926,-0.25008041545961324,0.79462653126492178
abohm.n.01,0.93941215751074825,-0.19434599190064067,0.28232628934760196
abolition.n.01,0.62304254905438272,0.68869688577476218,0.37080234855516309
abolitionism.n.01,0.38157996841645109,0.85834511039434713,0.34292345276635322
abolitionist.n.01,-0.63718243069112634,-0.66764360920725307,-0.38456146566330485
abomasum.n.01,-0.45713287495320615,0.85395944217617104,-0.2485208358613433
abominable_snowman.n.01,0.11686359247326797,0.92544644368183415,0.36037699806307227
abomination.n.01,-0.52473819305284741,-0.85116557921914615,0.009644944454165744
abomination.n.03,0.77630081879139023,0.5804419840927324,0.24581281892603046
abominator.n.01,-0.9034919370316904,-0.31822644521526311,-0.28703116018128805
aborigine.n.02,-0.14172490892688999,-0.63669592398854813,-0.75789289013488281
abort.n.01,0.61891187036262008,0.67948337735581577,0.39399268612936766
aborticide.n.02,0.63035536864901998,0.67075166443797374,0.39079932698393238
abortifacient.n.01,-0.61214289162031144,0.7349363361584772,0.29172684749157024
abortion.n.01,0.62856037237278939,0.673309254242907,0.38923379104386807
abortion_pill.n.01,-0.60735025163711776,0.73833231472404903,0.29317393262979147
abortionist.n.01,-0.79939007325769562,-0.55776618007567813,-0.22327606061313984
abortus.n.01,-0.22257361683094895,-0.83409754575796813,-0.50466267924870567
about-face.n.01,0.61416896434391877,0.63631076358476579,0.4667805418047567
about-face.n.02,0.60408275196941796,0.63620186410270241,0.47988311004218592
above.n.01,-0.025281300354040775,0.28249154238018065,0.95892605785750307
abracadabra.n.01,0.087587113903942984,0.5197017366277823,0.84981800885354186
abrachia.n.01,0.46912559320370217,-0.35855717059218822,0.8070548941573068
abrader.n.01,-0.92692378901885908,0.10019054931709936,0.36158519063924971
abrading_stone.n.01,-0.92867626154339045,0.10585251752954293,0.35543697877471259
abraham's_bosom.n.01,0.099163048206911922,0.92777632685603328,0.35968143137297737
abraham.n.01,-0.77827476304152399,-0.56701673027233479,-0.26974102562643393
abramis.n.01,0.77156759366202532,0.045557053240278034,-0.63449807203228581
abrasion.n.01,0.52464748661799787,-0.3219496690283894,0.78808161857881487
abrasion.n.02,0.62569841697286399,-0.7659111367252649,-0.14783542346929993
abrasive.n.01,0.19339635944800737,0.83967227732269201,-0.5074381918946872
abrasiveness.n.02,0.49223824815249384,0.019363231868735564,0.87021611966008594
abridger.n.01,-0.64224371504236277,-0.60282582061927403,-0.47339607157783714
abrocoma.n.01,0.68162311663873354,0.16041864523187552,-0.71387780406814394
abrocome.n.01,-0.36322699416190352,-0.85907423964756213,-0.36060699048709643
abrogation.n.01,0.62499931321438695,0.66078486147730142,0.41559478512850051
abrogator.n.01,-0.61921761386645235,-0.68717132861767916,-0.37992094890047623
abronia.n.01,0.70086141664757085,0.13532080431741436,-0.70032199405179507
abruptio_placentae.n.01,0.49629200976640231,-0.23253654078275468,0.83641413603629411
abruptness.n.01,0.71959690145616617,-0.54193974021213154,0.43412143173947221
abruptness.n.02,0.57155949799475159,0.61300153793199896,-0.54543951941623847
abruptness.n.03,0.71624550719306312,-0.29351151944453818,0.63310596386483642
abruzzi.n.01,0.2133311124394342,-0.9725536906556973,0.09278077925331478
abscess.n.01,0.62430871871311366,0.780323379022138,-0.035887391827327531
abscessed_tooth.n.01,0.62681128174793799,0.77801142438555615,-0.042038808746598044
abscissa.n.01,0.95796800796229686,-0.05520753529603336,0.28144474986923912
abscission.n.01,0.53800105495483785,-0.61843908041469153,-0.57271598434663618
abscission.n.02,0.61072798522497662,0.67486044130133471,0.41419139649645742
absconder.n.01,-0.61571169848948093,-0.7167956222055234,-0.3272352982676085
abscondment.n.01,0.81370228298596414,0.56138732155912752,0.15062781807954603
abseiler.n.01,-0.82374509045701449,-0.36534634241876396,-0.43352724958327149
absence.n.01,0.41556895483652095,-0.37119371003864005,0.83035614530094959
absence.n.02,0.71035526404951954,0.68638684422262097,0.15556324651556952
absence.n.03,0.96437232668460326,0.0016691224644452768,0.2644083790548431
absence.n.04,0.97177822128659164,0.22613107494982329,0.066978039582822405
absence_without_leave.n.01,0.81446973007904522,0.56035985275546996,0.15030486910497093
absentee.n.01,-0.81526602097177481,-0.3727947589267841,-0.44310832677709505
absentee_ballot.n.01,-0.038075650045218186,0.35097078112177754,0.93558763157924407
absentee_rate.n.01,0.26900779781729067,0.90992369278047458,-0.31565240647931658
absenteeism.n.01,0.7124134106485257,0.68429836851604464,0.15545101683658802
absentmindedness.n.01,0.38813935880803679,-0.28517456260479829,0.8763578647386685
absinth.n.01,-0.12590525815338702,0.62767910769804336,-0.76820999982476135
absolute.n.01,0.42947934936997939,0.80478168204770273,0.40969956407987829
absolute_alcohol.n.01,-0.023410287813059576,0.71635809924792992,-0.69732548509892311
absolute_ceiling.n.01,0.59068031538147947,0.6045306246201122,-0.53443098720357862
absolute_magnitude.n.01,0.74223727615775337,-0.33729266410800895,0.5790268869370192
absolute_pitch.n.01,0.15435858841901515,0.94283283480748525,0.29532789281184663
absolute_space.n.01,0.48153082589980312,-0.54610538452681034,0.68541350900726794
absolute_temperature.n.01,0.82135160778891159,-0.27808717523326815,0.49797818853729642
absolute_threshold.n.01,0.43895593880164779,0.89375476733135151,0.092194900972318
absolute_value.n.01,0.9536157109826473,-0.18190519339768657,0.23974634851315707
absolute_zero.n.01,0.82560770969878439,-0.27636917244006598,0.49187476264127633
absoluteness.n.02,0.48974261162905885,-0.0085505946782518608,0.87180328544790475
absolution.n.01,0.52889383675060297,-0.42944978767549769,0.73197053644957777
absolution.n.02,0.87640375063270737,0.36894895568479574,0.30942205564501429
absolutism.n.01,0.4430287276518195,-0.36405152028023047,0.81924426361013869
absolutism.n.03,0.26993388026347565,0.95880675158799544,0.088346553397670752
absolutism.n.04,0.35733168437971025,0.84161573189258132,0.40492205211808618
absolutist.n.01,-0.76337670329696783,-0.64388893262280134,0.051276234089091412
absolver.n.01,-0.53150923429198371,-0.83891150396956593,0.11699656702667217
absorbate.n.01,0.18343741213963599,0.85104651077679039,-0.49196097993940741
absorbency.n.01,0.73344927210932942,-0.30072210396213872,0.60958732878038524
absorbent_cotton.n.01,0.0073037988615083319,0.76171154610026681,-0.64785953351158376
absorbent_material.n.01,0.037647309984654827,0.7627366567975129,-0.6455613291891743
absorber.n.01,0.038335517095437859,0.75908026957812302,-0.64985174188757633
absorption.n.01,0.6311243348011697,-0.76356526882097775,-0.13634116852747818
absorption.n.02,0.611806615874114,-0.7757869278847338,-0.15428885884208032
absorption_band.n.01,0.54726913685335676,-0.83456644830891114,0.062981728913916055
absorption_coefficient.n.01,0.96117158887435428,-0.046865320871176522,0.27187072532567669
absorption_indicator.n.01,-0.091600148855847344,0.77696116555047212,-0.62283269026128163
absorption_spectrum.n.01,0.73367040498537173,0.53940126190048765,-0.41318915666034678
absorption_unit.n.01,0.95548120251554836,-0.1774476826874492,0.23561468047029652
absorptivity.n.01,0.77413248179690608,-0.26689751692089575,0.57395122813186306
abstainer.n.01,-0.72539453998339587,-0.68811401228183633,-0.016037061086911383
abstainer.n.02,-0.85589911969972088,-0.51706980853239159,-0.00043671203061163992
abstemiousness.n.01,0.73195360070935522,-0.34332360951128416,0.58851475285407984
abstemiousness.n.02,0.45334197723017888,0.51503994369714912,0.72745436133943375
abstinence.n.01,0.72295275546296289,-0.50832612123473297,0.46782026409189775
abstinence.n.02,0.69191849987464393,0.66879022708657498,0.2709702700219182
abstract_expressionism.n.01,0.88726032186238102,-0.21614405345149834,-0.40745879164553062
abstractedness.n.01,0.39007450863351351,-0.28911159879787568,0.87420609403058358
abstraction.n.01,0.42435517326754901,0.8056543246363953,0.41282660983134722
abstraction.n.02,0.60970661811753224,0.67526742855065069,0.415031974508484
abstraction.n.03,0.47181316614128904,0.88140060347560556,0.022430553247386194
abstraction.n.04,-0.69514619685546486,-0.484654029677894,0.53090680596166462
abstraction.n.06,0.36421635258153362,0.1617123736596193,0.10053933059056981
abstractionism.n.01,-0.68510289173725869,-0.49767020043662019,0.53190599633169156
abstractionism.n.02,0.43427242646213426,0.85442408349885268,0.28518648489987264
abstractionist.n.01,-0.61956542621889876,-0.77726603780292669,-0.10943571065156832
abstractness.n.01,0.50632910029408351,-0.022561322584236227,0.86202228028618599
abstractor.n.01,-0.79538801345649479,-0.59781668310700087,-0.099764330051995323
absurd.n.01,0.40738282628801875,-0.44057963144834328,0.79992447964428048
absurdity.n.01,0.079905476863950151,0.50886245691944654,0.85710171214787489
absurdity.n.02,0.70290718334988933,-0.55074595960360195,0.45005975983209401
abu_dhabi.n.01,0.29707975445597723,-0.9455446934973859,0.1329234824756097
abu_hafs_al-masri_brigades.n.01,0.88287257160890942,-0.22730959448213586,-0.41090895665476862
abu_sayyaf.n.01,0.88294674244933202,-0.224263398726332,-0.41242063247595739
abudefduf.n.01,0.7827201591957974,0.063793117547614561,-0.61907947037848521
abuja.n.01,0.3055452970365764,-0.94226167017908879,0.13698473079951123
abukir.n.01,-0.39144304220111392,0.91977915693103895,-0.027285460379876798
abulia.n.01,0.39053872731051087,-0.27482491208763826,0.8785924646202472
abundance.n.01,0.72887750784269922,-0.33993171356142682,0.5942583008212885
abundance.n.02,0.27035644275911808,0.90936332207597548,-0.31612272242636752
abundance.n.03,0.26947794964919469,0.91070604899535579,-0.3130042126112616
abuse.n.02,0.13115545285718239,0.513653977649008,0.84787887727366806
abuser.n.01,-0.61100844745984728,-0.72591313839656779,-0.31575083964732681
abutilon.n.01,0.7231808558885916,0.14166989412994402,-0.67595775820349879
abutment.n.01,0.36723166041318978,-0.92406365400655055,-0.10567791991064523
abutment.n.02,-0.98679591523401811,0.12462640490792243,-0.10335318562691709
abutment_arch.n.01,-0.98582989720742498,0.14953026149782478,-0.075844498643959257
abutter.n.01,-0.56815735546980106,-0.58278470754135436,-0.58098117264823268
abvolt.n.01,0.94215833052252629,-0.19388269987281245,0.27336235845315615
abwatt.n.01,0.95320150976300888,-0.14383428497940093,0.26589181501376707
abydos.n.01,0.26743283895204889,-0.94914503182345256,0.16608186329925709
abyss.n.01,0.4055494290963495,-0.74926291463164552,0.52355620550006265
abyssal_zone.n.01,0.15539273153211638,-0.96618467382744977,-0.20571843658271743
abyssinian.n.01,-0.29115651689041372,-0.87692800289921691,-0.38236757250791686
abyssinian_banana.n.01,-0.5088919432742679,-0.44344990463387302,-0.73779423829016122
acacia.n.01,-0.52927974608027206,-0.14724591020430466,-0.83554457083464106
academia.n.01,0.78755437896128866,-0.24818398870603073,-0.56403273072934934
academic_administrator.n.01,-0.63065670473847579,-0.73031637007259453,-0.26246889429881798
academic_costume.n.01,-0.66857043251789083,0.28762863243183323,-0.68575735261846471
academic_degree.n.01,0.47871737823388277,0.10835147068277901,0.87108500559710433
academic_department.n.01,0.88648688286582322,-0.31358981325530577,-0.34024382484923599
academic_freedom.n.01,0.37745794175188474,-0.42464751000744294,0.82288909730618209
academic_gown.n.01,-0.65995664360924311,0.24421152763099122,-0.71048896997821964
academic_program.n.01,0.17094817668926779,0.92271689949529678,0.34547075762570301
academic_relation.n.01,0.47993567110061841,0.70153395477465441,-0.52669368408041339
academic_requirement.n.01,0.75231530686155013,0.63993368803978468,0.1564811620472894
academician.n.01,-0.80372982243967117,-0.4254801164252453,-0.41589042204638166
academician.n.02,-0.72735012468149018,-0.64528797854306497,-0.23354875502912961
academician.n.03,-0.81101489797335213,-0.54513120901914047,-0.21228895477780593
academicianship.n.01,0.74465658578788263,0.57507962367095544,0.33874739228996392
academy.n.01,0.89936910130669101,-0.26899474979712368,-0.34461114941109999
academy.n.02,0.8848045299306333,-0.2713495046574953,-0.37871624321328939
academy.n.03,0.90048648804394915,-0.26613844985461982,-0.34388906752818232
academy.n.04,-0.94851029120552166,0.23025329080248175,-0.21739337382502918
academy_award.n.01,0.48467113894968678,0.11461963845016193,0.86713020778842764
academy_of_motion_picture_arts_and_sciences.n.01,0.88236754475586621,-0.27220168024872715,-0.38376973264346398
academy_of_television_arts_and_sciences.n.01,0.88607183934246703,-0.2666788631733239,-0.37908681322618959
acadia.n.01,0.3906284220843867,-0.91781338562570192,0.070413907054318131
acadia_national_park.n.01,0.34790213750725563,-0.93749658665956093,-0.006637229964633071
acadian.n.01,-0.77244371127631417,-0.50161573888072664,-0.38947678174556527
acalypha.n.01,0.74464596416510787,0.11391282628013816,-0.65765192629804281
acanthaceae.n.01,0.81963563857148747,-0.015606176308500053,-0.57265492868443968
acanthion.n.01,-0.41229857712937629,0.88101322462332787,-0.23195987031801654
acanthisitta.n.01,0.69662337095178994,0.15576912578325916,-0.70030059731387551
acanthocephala.n.01,0.85894012390144314,0.15838961174993718,-0.48692765778903868
acanthocephalan.n.01,-0.18997480423361715,-0.9567528080298624,-0.22023258797100195
acanthocereus.n.01,0.74537510700034471,0.10235145473677533,-0.6587259898315343
acanthocybium.n.01,0.77449186843469864,0.0510785065751743,-0.63050230245086769
acanthocyte.n.01,-0.45755501229365109,0.18528798941390093,-0.8696499094461283
acanthocytosis.n.01,0.5395355459137896,-0.30217789598740746,0.78585603896273537
acantholysis.n.01,0.52208339321852981,-0.30966934301478272,0.79467831770111153
acanthoma.n.01,0.5106114504252226,-0.30680409637972539,0.80319797885789646
acanthophis.n.01,0.74369650439437662,0.064574178542334826,-0.66537619804079673
acanthopterygii.n.01,0.65085379967103363,-0.059764941845360769,-0.75681486517490437
acanthoscelides.n.01,0.71924564976650518,0.045210302696795601,-0.69326665896255624
acanthosis.n.01,0.49666739634272089,-0.29448681656520359,0.81644277961256995
acanthosis_nigricans.n.01,0.51015825456871855,-0.29013274762161306,0.80965507727365793
acanthuridae.n.01,0.78147344174855904,-0.067258054739160841,-0.62025493751581107
acanthurus.n.01,0.77459428557964471,0.071239345044228575,-0.62841741586868416
acanthus.n.01,-0.65810745426168793,-0.37066078046291034,-0.65533561197220158
acapulco.n.01,0.30170891998985394,-0.9515628795724671,0.05898825239272501
acapulco_gold.n.01,-0.60602268316657237,0.72459326813623892,0.3281478536690039
acardia.n.01,0.46148977436458344,-0.3493990522893034,0.81543073925275456
acariasis.n.01,0.4962583290250297,-0.37090398934716756,0.78493901046125103
acaricide.n.01,-0.030468709592410426,0.79618827571257367,-0.60426458398258709
acarid.n.01,-0.25688214056403053,-0.9489340264937417,-0.18307260669934819
acaridae.n.01,0.83792481798652307,0.034684048803236653,-0.54466394801098161
acarina.n.01,0.6760874906711013,-0.071062745005965572,-0.73337275060662022
acarine.n.01,-0.25572313492053628,-0.94891234464007101,-0.18470364886087162
acaroid_resin.n.01,0.016830251652007522,0.80004681893898455,-0.59968460897125975
acarophobia.n.01,0.50827518963847385,-0.24162636098001777,0.82659109200351999
acarus.n.01,-0.26083970639745779,-0.94702846743959967,-0.18729530033492256
acatalectic.n.01,-0.11323647414281524,0.35394842645742186,0.92837377312052927
acataphasia.n.01,0.51910393193821003,-0.23564491369095375,0.8215731145795524
acathexia.n.01,0.57137209114973619,-0.29446133112430167,0.76602170043228957
acathexis.n.01,0.94455776866859864,0.2371635115640349,0.22690373834264918
