node,x0,x1,x2,x3,x4
abacus.n.02,-0.83046240728805953,-0.5103374571687691,0.076052944218251622,-0.18821489348671286,0.092997383471773262
abadan.n.01,0.12151689533939829,-0.51255069552020882,0.071929690248954292,0.21440435914468653,0.81935830785862485
abalone.n.01,-0.30585546780057565,-0.60652665267269323,-0.68592871306521319,-0.047319981301887151,0.25655461889924236
abampere.n.01,0.60404748610440062,-0.41410789006373078,0.44518435247932903,0.49017911399412284,-0.15836030340479174
abandon.n.01,0.10342293163902917,0.46529609863309834,0.34870357860844259,0.78627626968974274,-0.18137023777071284
abandoned_person.n.01,0.070807150849982847,-0.32522667896695812,-0.91482371137226492,-0.20934047652267568,0.091854316486025683
abandoned_ship.n.01,-0.75743137361616075,-0.61127302164299802,0.178178030758288,0.046420742198826227,0.1367920802693102
abandonment.n.01,0.019675940910682678,0.27346473954250833,0.93513166419818672,-0.19345994630578961,0.11335728573833385
abandonment.n.03,-0.13620690205689362,0.44864483342438455,0.84377280895250806,-0.038494111965594685,0.25804517547409234
abarticulation.n.01,-0.24001523113415679,0.063107327395244897,0.66507678281738236,0.36169598216135135,-0.60432013040803256
abasement.n.01,-0.008661035311337684,0.28662801437593477,0.54402501299657124,0.53611281506543274,-0.57822646283414036
abashment.n.01,-0.24309991797703445,0.3617044978000214,0.6526430426464106,0.39214011676088995,-0.47988995254255801
abasia.n.01,-0.19348454101033924,0.11249229696536728,0.6311252577643568,0.45367722204622452,-0.58799914877544557
abasia_trepidans.n.01,-0.19121833799743049,0.11164836756765827,0.63016688048860225,0.45632075874783501,-0.58788694253749463
abatable_nuisance.n.01,0.30995355346419939,0.11165940226529385,0.83441910428047439,-0.20896410348173988,-0.38923248435953695
abatement.n.02,0.051650052854185932,0.2092918105528177,0.87358245073175778,0.05475765316052339,0.43285599380347256
abatement_of_a_nuisance.n.01,0.050378048417120222,0.20784445377424807,0.87332789107310349,0.055848516671129771,0.43407315840317184
abator.n.01,-0.4001915260958015,-0.40540020624287554,-0.79425566129369707,-0.16217382826287033,0.13511220383362485
abattis.n.01,-0.40549151913496378,-0.54880573908007069,-0.25352886999339919,0.6534431818421006,0.20749874695674164
abattoir.n.01,-0.43592193302734777,-0.40424814377221507,-0.3592603003951671,0.69834851157001954,0.17224772942074268
abaya.n.01,-0.72120533548052879,-0.19554871204800536,-0.27076340837105128,-0.38782208012440594,-0.46677117616132652
abbacy.n.01,0.065779720620008503,-0.43588884839232589,0.033110501260714138,0.17378298775958659,0.87994160992593251
abbe.n.01,0.090419418209366664,0.049471466760279255,-0.97864866028153896,-0.038226041301486498,-0.17356487964064485
abbe_condenser.n.01,-0.70193610848022281,-0.63593877845807423,-0.048860573095286609,-0.28022217360170121,0.14804880009480226
abbess.n.01,0.093518823336248724,0.051233459652532481,-0.97766908580204837,-0.039367807556613066,-0.17533432074618413
abbey.n.01,-0.43876299859449219,-0.4625810561843276,-0.31365691822304687,0.67406189414768969,0.2018122709931138
abbey.n.02,-0.4847246711199264,-0.3995326438027621,-0.30583003748611426,0.67182183528497497,0.24600441535637535
abbey.n.03,-0.48732764720423,-0.40087383149869593,-0.30588944279795727,0.66873993949390309,0.24700258642873707
abbot.n.01,0.086142971520252909,0.049950995438122543,-0.97946239740052476,-0.033815607699202679,-0.17192603185596914
abbreviation.n.01,-0.41841761762162977,0.54664229433886569,0.11448831122610949,0.29580726321734369,-0.65227642184736045
abbreviation.n.02,0.065279475400942893,0.2024585073433432,0.87711564598356295,0.063434183737322444,0.42586363784980336
abcoulomb.n.01,0.5886226757451416,-0.40354081218544485,0.46396356681960271,0.50041338037586813,-0.15787343228317699
abdication.n.01,-0.013980117726666659,0.15447919243779271,0.91837147031461108,-0.25981602502301526,0.25486439847472947
abdication.n.02,0.6716107879155615,0.29220726062104668,0.28253776829158228,0.37144706608944333,0.49568162537208127
abdicator.n.01,-0.42708359554375136,-0.4408419683801259,-0.75962779792982538,-0.14557797416933549,0.15790432574809812
abdomen.n.01,-0.41575513343101073,0.38289389656291256,-0.31168171637031739,0.67822933688615017,0.35111767381496933
abdominal.n.01,-0.369678535298123,0.46009265880229788,-0.28347893054669321,0.67253423303283411,0.34489990606979332
abdominal_actinomycosis.n.01,-0.20656796436847744,0.078466817839617356,0.64420571251739045,0.41301673154873392,-0.60462270393825768
abdominal_aorta.n.01,-0.36985925398443842,0.41315449346989536,-0.22989287978611825,0.73310483951911365,0.31967773611413003
abdominal_aortic_aneurysm.n.01,-0.1552973832683327,0.084752458565417937,0.72247310940002829,0.37030738302477201,-0.55638812047048658
abdominal_breathing.n.01,-0.21979365064777731,0.48019899023684753,-0.039083085700358074,-0.55923125210561286,0.63776584645240686
abdominal_cavity.n.01,-0.32942206481514097,0.43971442408484596,-0.19253226253258798,0.71859508502850811,0.38024419840498319
abdominal_pregnancy.n.01,-0.14348030400649053,0.14787298916041422,0.6396557675472031,0.43320833454483915,-0.60054306614260278
abdominal_wall.n.01,0.017050150350333894,-0.30419244200072443,-0.045736678804101601,-0.11850214750297175,0.94391612768656663
abdominocentesis.n.01,-0.029324105081909982,0.30919190748511338,0.87108169580052364,-0.17731827466383804,0.33651936856406478
abdominoplasty.n.01,0.039601954362465719,0.31914665408369519,0.86978290237648637,-0.15306271396254398,0.34147680276682246
abdominousness.n.01,0.52975882837130195,0.51022984983037023,0.0080050730766486264,0.19335547481331303,-0.64925668199776831
abducens_muscle.n.01,-0.36340710612882432,0.46646336862595306,-0.282528946077092,0.66842935954783445,0.35169673663842577
abducent.n.01,-0.37971243218819017,0.3708116334515234,-0.30243351975574306,0.73162443707067393,0.30258016744686395
abduction.n.01,0.028063966268294528,0.38426453432351049,0.8499523499679712,-0.22332726047293386,0.2814911176979466
abduction.n.02,0.14071522352278654,0.21683888048399663,0.87400491059337837,0.055087687627875942,0.40767017784489801
abductor.n.02,-0.3654062138805384,0.46127354591439085,-0.28657179847616793,0.67259289802589173,0.34519247248910312
abecedarian.n.01,-0.27268403980778994,-0.34860880749837825,-0.84193527949079272,-0.02751628691692562,0.30735730083164653
abecedarian.n.02,0.19304767357651606,0.44792490515688455,0.33539743639153968,-0.79913370934713124,-0.10456854683666186
abecedarius.n.01,0.64941993549107935,0.31471623952813377,0.26122928123297523,0.42488530049020551,0.48000676213343274
abel.n.01,-0.11084760823692276,-0.24746106042971242,-0.92911540572620932,-0.18375156238798035,0.17150232581689803
abel.n.02,-0.26824694808551564,-0.1310824800826344,-0.94068830501270917,-0.15482536275688527,0.044445227187494878
abelard.n.01,-0.14371374154812305,-0.11096940483318524,-0.97342228600651748,-0.11412545225715442,-0.080158038985162258
abelia.n.01,0.20497001275145924,-0.21740900539871305,-0.79288210810107174,-0.40128872497968271,0.34781089338643273
abelian_group.n.01,0.13402051320382705,0.57746925153269957,0.41784185298183052,0.68635413027708936,0.051832940347784739
abelmoschus.n.01,0.49936056106722121,0.59193564675621102,0.359231348114744,-0.28473069488145392,-0.43599970447583059
abelmosk.n.01,0.2474100917413008,-0.25908305119440866,-0.76656724894212402,-0.37507935170435053,0.37857827533266353
aberdare.n.01,0.16467559524726774,-0.47523549281068828,0.055533422452199666,0.17177309847212649,0.8452229749381901
aberdeen.n.01,0.1289821935556941,-0.49970198203372213,0.059016359019855157,0.24110226884180322,0.81976694458966259
aberdeen.n.02,0.20640259980946951,-0.48660200732327819,0.035015323671082392,0.16317228052550878,0.83230234447929119
aberdeen.n.03,0.17427909737034922,-0.51051012476234814,0.072966343431389288,0.13945244857024588,0.82716683999173068
aberdeen.n.04,0.1660999440473877,-0.49630994536149775,0.089765735726863541,0.13796118285191547,0.83603640149373093
aberdeen_angus.n.01,-0.0067144161007838188,-0.55428983274045174,-0.7884893934415812,0.13485819557263826,0.22977215139387844
aberrance.n.01,-0.2007126494647116,0.062355561490278107,0.64431077956225635,0.4687946678612297,-0.56576842334019029
aberrant.n.01,-0.41691188504584903,-0.45459563243492668,-0.76947169002175497,-0.13280007600473834,0.098742850833562198
aberration.n.02,-0.12796506097925917,0.093242126283098636,0.70469522415787667,0.40293109945850769,-0.56208559135938896
aberration.n.03,-0.3762346080802984,0.30905326983871689,0.052066086720688326,-0.33648160257232262,0.80429612058192912
abetalipoproteinemia.n.01,-0.17816057990016065,0.081225043508743766,0.67317402867568932,0.4225100647313707,-0.57440605087933339
abetment.n.01,0.75681355550447305,0.2308455327820946,0.2211260037538719,0.19752507860271487,0.5347619805299767
abettor.n.01,-0.096775275622020637,0.04255995823776805,-0.94468686179216699,-0.29492925339748732,-0.096883769191977748
abeyance.n.01,-0.074833587200774723,0.29503324346327531,0.62041543537451727,0.56947700995858119,-0.44496631161388345
abfarad.n.01,0.61295930398943221,-0.41159630883850945,0.44695224435650693,0.47928289056031587,-0.15905680557113483
abhenry.n.01,0.62102606461715393,-0.3928635256332394,0.44643207210377833,0.48536810454205342,-0.15817748564153344
abhorrence.n.01,-0.26581284174050623,0.33367305905309913,0.6505828934145016,0.37677777246139654,-0.50274800213121584
abhorrer.n.01,-0.43872727387530791,-0.44780208319957171,-0.76147749016201483,-0.14256794462576591,-0.081960307321005996
abidance.n.03,0.077775894446956748,0.34197124731178191,0.8470295297463809,-0.24251355901422084,0.31726920850311013
abidjan.n.01,0.16595323886854485,-0.53635238508674465,0.039699648728709971,0.12761644564668601,0.81662680501086327
abience.n.01,0.058053455539588877,0.65852330842993301,0.45689727759063953,-0.3199890682125005,0.50165876625137606
abies.n.01,0.41771661924052339,0.69628090052417002,0.37497938480805126,-0.21320854212598939,-0.39312748362944872
abilene.n.01,0.18086086269615909,-0.54271448261453348,0.07559491448651233,0.16859580205457078,0.79911202580737439
abilene.n.02,0.19354729781841151,-0.52697565852859318,0.055739007180388607,0.12455197701004085,0.81619680841985365
ability.n.01,0.24193981685867844,0.25322954490753874,0.56575522261788602,0.37954282087336622,-0.64253535228097991
ability.n.02,0.76443658270718728,0.33239889721121502,0.51569358565323953,-0.07234309135079027,0.10379825594736744
abiogenesis.n.01,-0.38653726685452228,0.32518871463003257,0.017089269893289332,-0.3464585697887631,0.7902194857920054
abiogenist.n.01,-0.19565761383884844,-0.27718822917332286,-0.93599427655063117,-0.04432211639691689,-0.082553078821956949
abiotrophy.n.01,0.2966474715512552,0.017073276327516589,0.81137818370352521,-0.34986826963437562,0.36184640541844149
abjurer.n.01,-0.20557323641657588,-0.57874564875401757,-0.7737840916763663,-0.085525658930401982,-0.12889717843001947
abkhaz.n.01,-0.0037479583628921131,-0.28295317852341545,-0.90646102460446842,-0.29836503937859443,0.095666695677731367
abkhaz.n.02,0.10704349064660629,-0.52394503131654302,0.05619003619656688,0.24948803219137919,0.80532963979251726
abkhaz.n.03,0.35939451572436754,0.61538707035321161,0.35789337731120852,-0.6009660213069038,0.052989238064513902
abkhazian.n.02,0.4426312126143303,0.52661251956285127,0.26016365419956011,0.48051831269902073,0.47756835810225395
ablactation.n.01,-0.21378640601720131,0.47393629972441087,-0.043708921339552148,-0.55173471399139784,0.65058155791354544
ablation.n.01,0.04067893668298788,0.32578980541443986,0.8664764110339318,-0.15262288402473045,0.34342242160123992
ablation.n.02,-0.37083212117275866,0.54218913441036298,-0.063785650363915064,-0.348250320581456,0.66566813883813891
ablative.n.01,0.55335830082190518,-0.23541082653063561,0.46819616860802415,0.1360030562100647,-0.63294961488608237
ablative_absolute.n.01,0.92585882386524276,-0.092743925666304183,0.33237438081747606,0.095807658260407769,-0.12044990162613818
ablaut.n.01,-0.43271130273340724,0.53239812158030919,0.099489143688668791,0.30616963986579215,-0.65241264749613292
able_seaman.n.01,-0.055413065646012165,-0.2388063504328945,-0.9288252867536323,-0.087854002006371418,-0.26352605235380161
ableism.n.01,-0.13355293806385807,0.2783105589021902,0.85422917917866825,-0.27871252389686096,0.31187691893102032
ablepharia.n.01,-0.18690436464571847,0.11139920930964367,0.60601800559880425,0.48187986469264904,-0.5942812589836507
ablution.n.01,0.082332371040721816,0.34978997890838526,0.85708020190656975,-0.10131435761835259,0.35488922291912189
abnaki.n.01,0.14025499447333464,-0.28763010232625985,-0.91853720313427367,-0.18995731827850018,-0.13335248236842215
abnaki.n.02,0.47622832365644058,0.52479035350407421,0.22178479266830964,0.44653568490857659,0.49917365249884521
abnegation.n.01,-0.021835689086068838,0.11253215174912125,0.92516950215509952,-0.26274680133945449,0.24864191915993816
abnegation.n.02,-0.14607463552999664,0.21406317990747012,0.89666467297303143,-0.23134598934870179,0.27420504516756566
abnegator.n.01,0.060271372091712842,-0.32155040626162162,-0.93468335523704871,-0.10614491501993631,0.089691170897507555
abney_level.n.01,-0.64425500252776624,-0.72768759985099551,0.074105248461078466,-0.22057090825095732,0.034689675536243435
abnormal_psychology.n.01,0.40430278084195376,0.23095389255948004,0.83839855895108273,-0.27771733865306225,-0.055885386855665069
abnormality.n.01,-0.19308201005560072,0.1029872589756024,0.59755864354490584,0.48400133036466381,-0.59684799704634506
abnormality.n.02,0.43140105711971272,0.11182824446509114,0.88507380648712353,0.072420205797372378,-0.11269735793752475
abnormality.n.03,0.27076278919503272,0.46847112353859177,0.42737048369828234,0.38334685857049872,-0.6143637031892194
abnormality.n.04,0.047551056226796083,0.40669483427876951,0.85520457118433491,-0.18098614534284771,0.26106604130577321
abo_antibodies.n.01,-0.44544588348852893,0.35220888993267596,-0.077709215838740825,0.35687868079069163,-0.73763510478311534
abo_blood_group_system.n.01,0.44419525018200323,0.27246205690669001,0.83744010876577779,0.15337523838659786,-0.059824943520686104
abocclusion.n.01,-0.15101373084655859,0.12506908960973534,0.70324728968466843,0.36721559321613007,-0.57626222928823634
abohm.n.01,0.62072865400206356,-0.37623735323285945,0.45943152316213887,0.48773617041827483,-0.15523632699735013
abolition.n.01,0.067631407880275968,0.23617021905629132,0.89463505003418176,0.011623607650797575,0.37296123315828994
abolitionism.n.01,0.47601623680318705,0.18793115027648574,0.83183812990597772,-0.18686657917688373,-0.10561936431772111
abolitionist.n.01,-0.12250208078606119,-0.34347085088847756,-0.9306021067724648,-0.014199148861910527,0.012239505797376694
abomasum.n.01,-0.36353418279675254,0.43224661035971562,-0.28735945125157569,0.69043933899194299,0.34881378678592684
abominable_snowman.n.01,0.78198689454031656,0.36245633626053986,0.48905378499061164,-0.072573901141818095,0.112521666505788
abomination.n.01,-0.41191873159936176,-0.26401217568301361,-0.85379049774450966,-0.11927292597677822,0.13166094806677581
abomination.n.03,0.031340979621708634,0.38516837177331026,0.84749728436689364,-0.23571242506065582,0.27714874608800022
abominator.n.01,-0.44217208222316434,-0.4855997857341397,-0.74672485914604358,-0.10405875261449803,-0.011578311917830236
aborigine.n.02,0.29832794867713985,0.088749518043741038,-0.91117800774526525,0.076645834644791036,-0.25858037221073138
abort.n.01,0.090829803774203299,0.26104636808028825,0.89706073611754888,0.02664608433918321,0.34372037711537301
aborticide.n.02,0.086692624129927301,0.25732920385342423,0.89410836402540472,0.013612235886948851,0.35585223096345242
abortifacient.n.01,-0.29079870955833403,0.15887817241691451,-0.39371636024066836,-0.35271028895907591,-0.78145277665664814
abortion.n.01,0.081768298075700296,0.2540553981479618,0.89556022770861743,0.015847925748057226,0.35549995756616998
abortion_pill.n.01,-0.28698257248654502,0.16462141154903565,-0.39862285393195535,-0.35504699284160685,-0.77812991054880154
abortionist.n.01,-0.20465056675630139,-0.075585056584309959,-0.96413102759053759,-0.14796665900964695,0.030693229029530294
abortus.n.01,0.051543946077796048,-0.61645432605809336,-0.70195070563894346,0.30287985216521773,0.18098823946845521
about-face.n.01,0.13122243728668526,0.19848031143780476,0.8936237250948873,0.11996937248667677,0.36108684955926518
about-face.n.02,0.10421952139195856,0.22685434333756824,0.91283832823688815,0.12148963351582077,0.29920207587474457
above.n.01,0.62360754929214468,0.30195184684479354,0.28347450544335673,0.53250295033144435,0.39492920183953589
abracadabra.n.01,0.78607236940342617,0.21049232684709065,0.23851144342838443,0.1851504288097677,0.49652079307947827
abrachia.n.01,-0.20006101753853348,0.11293854176526538,0.58345896490121629,0.48787950411334557,-0.60721643555495686
abrader.n.01,-0.86092869622114365,-0.44596541692394753,-0.075069094052000851,-0.0062787343731056343,0.23274103912001029
abrading_stone.n.01,-0.85681893997643044,-0.45289523844993973,-0.066697385953867622,0.0013094374511685913,0.23716570493247849
abraham's_bosom.n.01,0.77763720982840623,0.36377353634660659,0.49303973596039591,-0.092029225048240806,0.10649798330741658
abraham.n.01,-0.2054488568321548,-0.28323217600118317,-0.91631661279633814,-0.19091789765439984,-0.038266477166458999
abramis.n.01,0.52102500287361808,0.57051969948467629,0.28794844582161322,-0.21665119930775489,-0.52256847965037501
abrasion.n.01,-0.23985666273632847,0.07207064651361067,0.67316463663041448,0.37899682879277824,-0.58347539260435999
abrasion.n.02,-0.37274300341946814,0.54315620082197114,-0.063053771733515993,-0.35028805921458611,0.66280745229662785
abrasive.n.01,-0.45157122542744527,0.47303805706813939,-0.10526070817332236,0.33630764078018427,-0.66928725329200189
abrasiveness.n.02,0.23196321134577624,0.27446989589137111,0.60933015381030609,0.33957535952774359,-0.61980317511058314
abridger.n.01,-0.060558302168395285,-0.23862002738523505,-0.9280429551092938,-0.10800530816031283,-0.25774877686076592
abrocoma.n.01,0.56851396493522532,0.60874218177500961,0.29308973676600297,-0.26617037850000247,-0.38650565183652918
abrocome.n.01,-0.004017884128135734,-0.56249241267126326,-0.78695312317626387,0.10263619394183578,0.23179677508600488
abrogation.n.01,0.075179394210642431,0.22758490602706793,0.90621704595474495,0.018876117894846067,0.34775254407857875
abrogator.n.01,-0.17658411962267073,-0.38740582202230811,-0.88132200299765751,0.1144958612300654,-0.16968955026993301
abronia.n.01,0.44255051296561476,0.5549656094257378,0.40145834175970146,-0.30619107804786583,-0.49108804111024962
abruptio_placentae.n.01,-0.18830302382340566,0.090329327565214598,0.71102690242547795,0.38895594412418294,-0.54723946274638868
abruptness.n.01,0.083580460839536963,0.55112873615864055,0.31643433576827529,0.75544658983616719,-0.13555747176698996
abruptness.n.02,-0.51499890031890927,0.58427050371721034,0.2218493621160815,0.52193728996314293,-0.26777228143967863
abruptness.n.03,0.49253999445125579,0.39738301715014301,0.10899744161478331,0.2029955886874221,-0.7391472050630673
abruzzi.n.01,0.13802568260822282,-0.44820196296191256,0.031846969962005471,0.16753271385541699,0.86656273877492529
abscess.n.01,0.26420020030535041,0.10853949897335501,0.84928222048066593,-0.17881740796774953,-0.40632340792329963
abscessed_tooth.n.01,0.26298241089078916,0.10920877790128031,0.84910520520630905,-0.18033049097943768,-0.40663079032832755
abscissa.n.01,0.51389576382026636,-0.45570600440513021,0.55022824711864282,0.45873592177600386,-0.12243695300881693
abscission.n.01,-0.24484517511995124,0.48741088360969576,-0.089109654812137173,-0.53099356937733255,0.64222439147613097
abscission.n.02,0.094151583767448699,0.23008267623092662,0.89224616598917383,0.068697706612883824,0.37061387704497967
absconder.n.01,-0.092256226697101068,0.04587148925996784,-0.94410067234017991,-0.29930205774515584,-0.091959321851911732
abscondment.n.01,0.043734330520516111,0.46714711515715152,0.86367395347287512,-0.052297020873221849,0.17640400479531795
abseiler.n.01,-0.09739784985415284,-0.42817703970544285,-0.86812041915866567,-0.1457094577251018,0.17970204093054334
absence.n.01,-0.22591124979696031,0.12080261561473687,0.62466278670916742,0.54138480148822443,-0.500975741565856
absence.n.02,-0.10871755898456915,0.21811174304488212,0.87669454121682922,-0.21132169157556038,0.35665509879511331
absence.n.03,0.72564374851843172,-0.313542429344777,0.42359916184396235,0.40757419359952413,-0.17160227934557973
absence.n.04,0.28806831429401708,0.024252871829440258,0.84808506319323218,-0.3239105325671735,0.30368345458887558
absence_without_leave.n.01,0.043049195367905517,0.46755557284554916,0.86351344490120041,-0.0518624975253002,0.17640790659880015
absentee.n.01,-0.096030066198415767,-0.42412383718467428,-0.86949516657899584,-0.14583922060173313,0.18316399949870388
absentee_ballot.n.01,0.67158660823443805,0.2954389937574981,0.27471908697727554,0.39538183815949546,0.47939355420616681
absentee_rate.n.01,-0.40226831618266601,0.63948645617637356,0.33009260255855327,0.066171945599520415,-0.56198591039736223
absenteeism.n.01,-0.10991374872846571,0.21841845801921492,0.87648195155739728,-0.21111486849451336,0.35683283345317213
absentmindedness.n.01,-0.16534706919427763,0.20097671978323872,0.62202217431099993,0.48231615124586158,-0.5591902890857724
absinth.n.01,-0.3570830949287338,0.14947040908374989,-0.22870913084607936,0.05126120993332766,-0.89173574162207281
absolute.n.01,0.52849807566556473,0.062975922053973954,0.82021947730572498,-0.15855682623432552,-0.13706543133328739
absolute_alcohol.n.01,-0.38842581525385289,0.24188381476742774,-0.15687859657843461,0.19492600034145424,-0.85321482982708774
absolute_ceiling.n.01,-0.51549571818120143,0.58511738777524669,0.229756377380754,0.52105082198002073,-0.25996426573772707
absolute_magnitude.n.01,0.59249363159119084,0.49605236119908108,-0.030485678789333642,0.1178816127046953,-0.6228891539472845
absolute_pitch.n.01,0.78461717273048548,0.26366104034297044,0.5277014564105722,-0.18758079556321497,0.033993983430229989
absolute_space.n.01,0.01714507612141224,0.50202465878106517,0.46847622576313186,0.69041399848782536,-0.2265501681263592
absolute_temperature.n.01,0.6486928289493572,0.29404674497907812,0.085780295238173487,0.42472261274920398,-0.55210436088374693
absolute_threshold.n.01,0.63543087862967162,0.22100095494539668,0.69672774679248872,0.13423406024136311,-0.20955018902473913
absolute_value.n.01,0.62038373869643015,-0.34112518255491875,0.4448142520066708,0.52235741077957942,-0.16697998566300612
absolute_zero.n.01,0.65002111049804956,0.28610461673908877,0.089907050696372753,0.43083352916436274,-0.54935581056174854
absoluteness.n.02,0.25350292749781139,0.27055512353840644,0.55163221664629636,0.35597293472613983,-0.65682693458017205
absolution.n.01,-0.12047187755444728,0.11808745079571928,0.57795730197274076,0.57727872441203387,-0.55147166943726433
absolution.n.02,0.0029671699652025732,0.13560601753157389,0.95913053012310567,-0.099549479373605157,0.22732916850521151
absolutism.n.01,-0.17730549729651038,0.12931342010699592,0.61678054895547463,0.55334686782419062,-0.51491197146996048
absolutism.n.03,0.55031181623659187,-0.0084716041396935751,0.80086878604296852,0.10513430490576695,-0.21119272463727812
